building_number,address_new,lat,lng,DWellTypeC,flr_area,HOUSE_ID2,DWellKomot,status,YISHUV_STA,STAT_2022,
702556587,עמק בית שאן 5,31.9099308,35.0041114,מגורים,926.25,D2260,4,valid,12000221,221,
702556593,מגדל דוד 35,31.9015365,35.0140261,מגורים,620.5,D5128,2,valid,12000114,114,
702556713,מגדל המנורה 15,31.9028258,34.9969134,מגורים,1938.25,D3159,3,valid,12000225,225,
702556714,נחל שורק 26,31.8933458,35.0068341,מגורים,1337.75,D4669,4,valid,12000113,113,
702556715,נחל שורק 24,31.8943153,35.0055726,מגורים,1289.75,D4668,4,valid,12000113,113,
702556720,מגדל המנורה 13,31.901405,34.9968868,מגורים,2017,D3513,3,valid,12000225,225,
702556722,נחל שורק 22,31.8964738,35.0080747,מגורים,1415.75,D4667,4,valid,12000113,113,
702556728,מגדל המנורה 11,31.9013218,34.9989227,מגורים,1953,D3122,3,valid,12000225,225,
702556753,מגדל המנורה 2,31.90224,34.998617,מגורים,4238.25,D3345,8,valid,12000225,225,
702556761,מגדל המנורה 14,31.9019016,34.9968918,מגורים,4132.5,D3340,8,NA,12000225,225,
702556775,מגדל המנורה 16,31.9028258,34.9969134,מגורים,4000.25,D3337,8,valid,12000225,225,
702556786,מגדל המנורה 3,31.9023035,34.9990569,מגורים,1189.75,D3348,3,valid,12000225,225,
702556791,נחל שורק 50,31.8946566,35.0103495,מגורים,1838.5,D4361,3,valid,12000113,113,
702556792,מגדל המנורה 5,31.902025,34.999122,מגורים,2450,D3495,9,valid,12000225,225,
702556797,מגדל המנורה 7,31.901747,34.999176,מגורים,2450,D3495,9,valid,12000225,225,
702556804,נחל שורק 48,31.8933458,35.0068341,מגורים,1690,D4347,3,valid,12000113,113,
702556805,מגדל המנורה 6,31.901502,34.998617,מגורים,3951.5,D3336,8,valid,12000225,225,
702556912,עמק בית שאן 9,31.9102867,35.0037047,מגורים,852.75,D2262,4,valid,12000221,221,
702556913,שני 35,31.9010016,34.9926725,מגורים,1498.75,D3154,2,valid,12000225,225,
702556915,מגדל דוד 33,31.9014936,35.01263,מגורים,589.75,D5124,2,valid,12000114,114,
702556922,עמק בית שאן 11,31.9103941,35.0035984,מגורים,918,D2263,4,valid,12000221,221,
702556924,מגדל דוד 29,31.9011431,35.0133298,מגורים,653,D5126,2,valid,12000114,114,
702556925,שני 33,31.9003858,34.995881,מגורים,1794,D3500,2,valid,12000225,225,
702556931,שני 31,31.8999431,34.9994371,מגורים,1556.25,D3134,2,valid,12000225,225,
702556933,מגדל דוד 27,31.9011431,35.0133298,מגורים,752.25,D5125,2,valid,12000114,114,
702556937,שני 29,31.9016631,34.9923906,מגורים,1781.75,D3135,2,valid,12000225,225,
702556941,מגדל דוד 13,31.901363,35.0124078,מגורים,656.75,D5120,3,valid,12000114,114,
702556943,שני 27,31.9013546,34.9938988,מגורים,1603.75,D3130,2,valid,12000225,225,
702556945,מגדל דוד 15,31.9015365,35.0140261,מגורים,574.25,D5121,3,valid,12000114,114,
702556953,שני 25,31.9010727,34.9954212,מגורים,1620.75,D3131,2,valid,12000225,225,
702556954,מגדל דוד 17,31.9015365,35.0140261,מגורים,581.75,D5122,3,valid,12000114,114,
702556958,מגדל דוד 19,31.9015365,35.0140261,מגורים,580.75,D5123,3,valid,12000114,114,
702556961,שני 9,31.900306,35.0002367,מגורים,1639.5,D3401,2,valid,12000225,225,
702556966,מגדל דוד 21,31.9011431,35.0133298,מגורים,565.75,D5119,3,valid,12000114,114,
702556973,שני 7,31.9004865,35.000634,מגורים,1467.5,D3519,2,valid,12000225,225,
702556974,מגדל דוד 39,31.9015365,35.0140261,מגורים,696.5,D5153,4,valid,12000114,114,
702556980,מגדל דוד 41,31.9011431,35.0133298,מגורים,682,D5154,4,valid,12000114,114,
702556981,עמק בית שאן 13,31.911704,35.0014795,מגורים,821.5,D2264,4,valid,12000221,221,
702556983,שני 5,31.9006761,35.0010103,מגורים,1531.5,D3400,2,valid,12000225,225,
702556986,מגדל דוד 43,31.9011431,35.0133298,מגורים,737,D5155,4,valid,12000114,114,
702556989,שני 3,31.900842,35.0014279,מגורים,1479.5,D3399,2,valid,12000225,225,
702556990,עמק בית שאן 15,31.9132259,35.0004696,מגורים,871.5,D2265,4,valid,12000221,221,
702556995,שני 39,31.9010016,34.9926725,מגורים,1742,D3121,2,valid,12000225,225,
702557003,שני 41,31.9000425,34.9992128,מגורים,1836.5,D3357,2,valid,12000225,225,
702557013,מגדל המנורה 8,31.9012055,34.9984716,מגורים,4078.25,D3342,8,valid,12000225,225,
702557014,נחל שורק 46,31.8933458,35.0068341,מגורים,1731.75,D4334,3,valid,12000113,113,
702557020,מגדל המנורה 10,31.9025374,34.998746,מגורים,4128,D3341,8,valid,12000225,225,
702557021,נחל שורק 44,31.8940975,35.0056058,מגורים,1944.5,D4320,3,valid,12000113,113,
702557028,נחל שורק 42,31.8962451,35.0075513,מגורים,1287.5,D4283,4,valid,12000113,113,
702557035,מגדל המנורה 4,31.9019769,34.9988206,מגורים,3977.25,D3343,8,valid,12000225,225,
702557037,נחל שורק 40,31.8945384,35.0106966,מגורים,1005.5,D4246,3,valid,12000113,113,
702557039,מגדל המנורה 43,31.9020755,34.9969152,מגורים,2138.5,D3450,5,valid,12000225,225,
702557064,נחל שורק 38,31.8941105,35.0059114,מגורים,1154,D4194,3,valid,12000113,113,
702557358,ראל דדו דוד אלעזר 48,31.9117975,34.9980379,מגורים,810.75,D2315,4,NA,12000221,221,
702557369,ראל דדו דוד אלעזר 46,31.9117975,34.9980379,מגורים,856.5,D2320,4,NA,12000221,221,
702557384,ראל דדו דוד אלעזר 50,31.9072865,35.0032285,מגורים,865.25,D2318,4,NA,12000221,221,
702557406,ראל דדו דוד אלעזר 52,31.9083973,35.0017566,מגורים,915,D2316,4,NA,12000221,221,
702557515,ראל דדו דוד אלעזר 54,31.9098715,35.0002608,מגורים,761.75,D2317,4,NA,12000221,221,
702557526,ראל דדו דוד אלעזר 34,31.9097258,35.0004393,מגורים,793,D2474,4,NA,12000221,221,
702557530,ראל דדו דוד אלעזר 36,31.9109791,34.9988447,מגורים,780.5,D2473,4,NA,12000221,221,
702557537,מגדל דוד 25,31.9011431,35.0133298,מגורים,8312.75,D4990,19,over_1_time,12000114,114,
702557542,ראל דדו דוד אלעזר 38,31.9110958,34.9986988,מגורים,686.5,D2472,4,NA,12000221,221,
702557552,ראל דדו דוד אלעזר 40,31.9074174,35.0034413,מגורים,763,D2471,4,NA,12000221,221,
702557557,מגדל דוד 23,31.9011431,35.0133298,מגורים,8507.75,D4991,19,valid,12000114,114,
702557558,שני 20,31.9009088,35.0011244,מגורים,4850.75,D3355,5,valid,12000225,225,
702557559,ראל דדו דוד אלעזר 42,31.9093496,35.0009707,מגורים,748.5,D2470,4,NA,12000221,221,
702557564,ראל דדו דוד אלעזר 44,31.911183,34.9988253,מגורים,856,D2469,4,NA,12000221,221,
702557566,שני 22,31.8998929,34.997704,מגורים,4850.75,D3355,5,valid,12000225,225,
702557577,שני 43,31.9002685,34.9964329,מגורים,1669.25,D3120,2,valid,12000225,225,
702557583,ראל דדו דוד אלעזר 12,31.9081897,35.0019939,מגורים,824.5,D2348,3,NA,12000221,221,
702557584,שני 45,31.901133,34.9953697,מגורים,1808.5,D3153,2,valid,12000225,225,
702557592,ראל דדו דוד אלעזר 10,31.9071057,35.0035884,מגורים,807.25,D2044,3,NA,12000221,221,
702557600,ראל דדו דוד אלעזר 8,31.9076659,35.002967,מגורים,878,D2347,3,NA,12000221,221,
702557603,מגדל דוד 45,31.9011431,35.0133298,מגורים,1033.75,D5157,3,valid,12000114,114,
702557607,שני 11,31.9002798,35.0000139,מגורים,1492.25,D3002,2,valid,12000225,225,
702557608,ראל דדו דוד אלעזר 6,31.9075379,35.0032014,מגורים,874.25,D2346,3,NA,12000221,221,
702557911,שני 13,31.9002405,34.9961059,מגורים,1531.75,D3133,2,valid,12000225,225,
702557917,ראל דדו דוד אלעזר 4,31.9074174,35.0034413,מגורים,857.75,D2345,3,NA,12000221,221,
702557920,שני 15,31.9010016,34.9926725,מגורים,1482.75,D3132,2,valid,12000225,225,
702557927,ראל דדו דוד אלעזר 2,31.9072969,35.0036812,מגורים,799.5,D2344,3,NA,12000221,221,
702557928,נחל צין 2,31.8953645,35.0159349,מגורים,788.5,D4863,3,valid,12000112,112,
702557929,שני 17,31.9010016,34.9926725,מגורים,1527.25,D3136,2,valid,12000225,225,
702557932,ראל דדו דוד אלעזר 20,31.9072969,35.0036812,מגורים,834.25,D2400,4,NA,12000221,221,
702557936,נחל צין 9,31.8948893,35.0168834,מגורים,2252,D4189,4,valid,12000112,112,
702557937,שני 47,31.901445,34.993764,מגורים,1843.75,D3119,2,valid,12000225,225,
702557944,ראל דדו דוד אלעזר 18,31.9110958,34.9986988,מגורים,931.25,D2399,4,NA,12000221,221,
702557948,שני 49,31.9016631,34.9923906,מגורים,1831,D3118,2,valid,12000225,225,
702557951,ראל דדו דוד אלעזר 16,31.9108624,34.9989906,מגורים,851.25,D2398,4,NA,12000221,221,
702557960,ראל דדו דוד אלעזר 14,31.909576,35.0006159,מגורים,960.25,D2405,4,NA,12000221,221,
702557968,ראל דדו דוד אלעזר 30,31.9071961,35.0034085,מגורים,1144.25,D2416,4,NA,12000221,221,
702557986,שני 19,31.9010016,34.9926725,מגורים,440.5,D31361,2,valid,12000225,225,
702557999,שני 21,31.9000485,34.9992514,מגורים,1597.25,D3137,2,valid,12000225,225,
702558002,ראל דדו דוד אלעזר 61,31.9083868,35.0020898,מגורים,1360.5,D2543,3,NA,12000222,222,
702558214,יוסף 2,31.885905,35.0083785,מגורים,1330,D6946,4,valid,12000311,311,
702558228,מגדל עוז 4,31.8985853,35.0126042,מגורים,1261.75,D4884,4,valid,12000115,115,
702558238,מגדל עוז 6,31.8983475,35.0122613,מגורים,1340,D4867,4,valid,12000115,115,
702558250,מגדל עוז 8,31.8980725,35.0121954,מגורים,1462.25,D4888,6,valid,12000115,115,
702558260,מגדל עוז 10,31.8985643,35.0127908,מגורים,2016.25,D4887,6,NA,12000115,115,
702558267,מגדל עוז 12,31.8975029,35.0134157,מגורים,2164.5,D4886,6,valid,12000115,115,
702558278,מגדל עוז 14,31.8975029,35.0134157,מגורים,1884.5,D4885,6,valid,12000115,115,
702558288,מגדל עוז 16,31.8975029,35.0134157,מגורים,1467.75,D4883,4,valid,12000115,115,
702558297,מגדל עוז 18,31.8975029,35.0134157,מגורים,1403,D4882,4,valid,12000115,115,
702558307,מגדל עוז 20,31.8987527,35.0128738,מגורים,1730.5,D4870,5,valid,12000115,115,
702558320,עמק חרוד 2,31.9179375,35.0028363,מגורים,911,D1274,3,valid,12000213,213,
702558341,ראל דדו דוד אלעזר 57,31.9110958,34.9986988,מגורים,1411,D2544,3,NA,12000222,222,
702558347,עמק חרוד 8,31.9184629,35.0032647,מגורים,777.75,D1147,3,valid,12000213,213,
702558351,ראל דדו דוד אלעזר 53,31.9092849,35.001042,מגורים,677.5,D2196,3,NA,12000222,222,
702558396,עמק חרוד 20,31.9179375,35.0028363,מגורים,791.5,D1203,3,valid,12000213,213,
702558638,עמק חרוד 29,31.9186413,35.0058297,מגורים,1518.25,D1070,4,over_avg,12000213,213,
702558639,ראל דדו דוד אלעזר 43,31.910504,34.9996861,מגורים,1428.5,D2545,3,NA,12000222,222,
702558651,עמק חרוד 28,31.9186413,35.0058297,מגורים,1510.25,D1132,4,valid,12000213,213,
702558657,ראל דדו דוד אלעזר 39,31.9110958,34.9986988,מגורים,1405.5,D2546,3,NA,12000222,222,
702558661,נחל צין 30,31.8954651,35.0160199,מגורים,756.25,D4247,3,valid,12000112,112,
702558668,נחל צין 28,31.8942788,35.0112343,מגורים,778.5,D4240,3,valid,12000112,112,
702558683,ראל דדו דוד אלעזר 19,31.9110958,34.9986988,מגורים,677.25,D2043,3,NA,12000222,222,
702558687,נחל צין 32,31.8945933,35.0158767,מגורים,782.75,D4255,3,valid,12000112,112,
702558693,נחל צין 34,31.8946427,35.0147873,מגורים,801.25,D4261,3,valid,12000112,112,
702558699,נחל צין 36,31.8939844,35.0113319,מגורים,847.75,D4271,3,valid,12000112,112,
702558708,נחל צין 38,31.8939844,35.0113319,מגורים,947.25,D4278,3,valid,12000112,112,
702558715,מגדל עוז 22,31.8973372,35.0136556,מגורים,1723.75,D4869,5,valid,12000115,115,
702558721,מגדל עוז 24,31.8975111,35.0139368,מגורים,1830.5,D4868,5,valid,12000115,115,
702558749,מגדל עוז 11,31.8975099,35.0134291,מגורים,4976,D4583,10,NA,12000115,115,
702558759,מגדל עוז 9,31.8974478,35.0129532,מגורים,5027,D45821,10,valid,12000115,115,
702558766,מגדל עוז 7,31.8975268,35.0125708,מגורים,4932,D4582,10,valid,12000115,115,
702558777,מגדל עוז 5,31.8980236,35.0123637,מגורים,4778.75,D4581,10,valid,12000115,115,
702558781,מגדל עוז 3,31.898253,35.0124487,מגורים,5000.25,D5232,10,valid,12000115,115,
702558786,מגדל עוז 1,31.8986083,35.0127144,מגורים,5244.25,D5233,10,valid,12000115,115,
702558910,ראל דדו דוד אלעזר 21,31.907939,35.0025138,מגורים,1433.5,D2549,3,NA,12000222,222,
702558913,נחל צין 12,31.8945936,35.0159442,מגורים,738,D4224,3,valid,12000112,112,
702558923,ראל דדו דוד אלעזר 27,31.9117975,34.9980379,מגורים,1475.75,D2548,3,NA,12000222,222,
702558925,נחל צין 14,31.8945461,35.014922,מגורים,754.75,D4225,3,valid,12000112,112,
702558926,עמק חרוד 46,31.9186413,35.0058297,מגורים,1431,D1007,4,valid,12000213,213,
702558935,נחל צין 16,31.8940033,35.0113359,מגורים,801,D4227,3,valid,12000112,112,
702558936,עמק חרוד 44,31.9186413,35.0058297,מגורים,1285.25,D1002,4,valid,12000213,213,
702558942,נחל צין 18,31.8939844,35.0113319,מגורים,758.5,D4228,3,valid,12000112,112,
702558949,נחל צין 20,31.8955798,35.015746,מגורים,737,D4230,3,valid,12000112,112,
702558952,עמק חרוד 48,31.9186413,35.0058297,מגורים,1349.75,D1006,4,valid,12000213,213,
702558962,נחל צין 22,31.894806,35.0148716,מגורים,740.75,D4231,3,valid,12000112,112,
702558967,ראל דדו דוד אלעזר 3,31.9071961,35.0034085,מגורים,1445.75,D2554,3,NA,12000221,221,
702558969,נחל צין 24,31.8942687,35.0116743,מגורים,838.25,D4233,3,valid,12000112,112,
702558975,נחל צין 26,31.8942788,35.0112343,מגורים,834.75,D4237,3,valid,12000112,112,
702558984,נחל צין 10,31.8956343,35.0156917,מגורים,1264.25,D4211,4,valid,12000112,112,
702558999,נחל צין 8,31.8951761,35.0168369,מגורים,1043.75,D4181,4,valid,12000112,112,
702559003,ראל דדו דוד אלעזר 11,31.9077314,35.0028502,מגורים,1526.75,D2553,3,NA,12000221,221,
702559007,נחל צין 6,31.8952512,35.0165241,מגורים,416.5,D4178,4,valid,12000112,112,
702559315,ראל דדו דוד אלעזר 7,31.907553,35.0031714,מגורים,1445.75,D2554,3,NA,12000221,221,
702559318,נחל צין 4,31.8953352,35.0160795,מגורים,897,D4162,3,valid,12000112,112,
702559330,נחל צין 42,31.894763,35.0147661,מגורים,1634,D4756,5,valid,12000112,112,
702559336,נחל צין 44,31.8942788,35.0112343,מגורים,1727,D4759,5,valid,12000112,112,
702559572,גינת יצחק רבין 45,31.8928459,35.0029378,מסחר,407,D10069,2,over_avg,12000311,311,
702559721,ישעיהו הנביא 15,31.9142025,35.004035,מגורים,2838.75,D2008,4,valid,12000214,214,
702559732,ישעיהו הנביא 17,31.9136723,35.0042249,מגורים,2838.75,D2008,4,valid,12000214,214,
702559736,מגדל הלבנון 50,31.8952491,35.0089636,מגורים,846.25,D4338,4,valid,12000113,113,
702559738,ישעיהו הנביא 19,31.9136723,35.0042249,מגורים,2838.75,D2008,4,valid,12000214,214,
702559741,מגדל הלבנון 46,31.8938391,35.0093651,מגורים,871.5,D4346,4,valid,12000113,113,
702559746,ישעיהו הנביא 3,31.912718,35.0025574,מגורים,2911.25,D2007,4,valid,12000214,214,
702559751,מגדל הלבנון 48,31.8938391,35.0093651,מגורים,828,D4342,4,valid,12000113,113,
702559756,מגדל הלבנון 12,31.8939498,35.0075227,מגורים,1289.75,D4168,5,valid,12000112,112,
702559761,ישעיהו הנביא 5,31.9127309,35.0025367,מגורים,2911.25,D2007,4,valid,12000214,214,
702559764,מגדל הלבנון 14,31.8937884,35.008143,מגורים,1293,D4140,5,valid,12000112,112,
702559767,מגדל הלבנון 16,31.8937884,35.008143,מגורים,1221.25,D4120,5,valid,12000112,112,
702559772,ישעיהו הנביא 7,31.9129221,35.0024229,מגורים,1909.75,D2010,4,valid,12000214,214,
702559775,מגדל הלבנון 18,31.8937884,35.008143,מגורים,1326.25,D4115,5,valid,12000112,112,
702559780,מגדל הלבנון 2,31.894145,35.0102102,מגורים,2023,D4601,4,valid,12000112,112,
702559783,ישעיהו הנביא 9,31.913118,35.0022127,מגורים,1909.75,D2010,4,valid,12000214,214,
702559793,ישעיהו הנביא 11,31.9133529,35.0020631,מגורים,1909.25,D2009,4,valid,12000214,214,
702559800,מגדל הלבנון 52,31.8937886,35.0078532,מגורים,1302,D4340,4,valid,12000113,113,
702559802,מגדל הלבנון 4,31.8942512,35.0101045,מגורים,1263,D4600,4,valid,12000112,112,
702559804,ישעיהו הנביא 13,31.9162102,35.0022514,מגורים,1909.25,D2009,4,valid,12000214,214,
702560113,מגדל הלבנון 6,31.8944805,35.009962,מגורים,1301.75,D4599,4,valid,12000112,112,
702560115,ישעיהו הנביא 1,31.9147619,35.003601,מגורים,2911.25,D2007,4,valid,12000214,214,
702560123,מגדל הלבנון 38,31.8937884,35.008143,מגורים,1357.25,D4312,4,valid,12000113,113,
702560132,מגדל הלבנון 36,31.8937884,35.008143,מגורים,1395,D4289,4,valid,12000113,113,
702560142,מגדל הלבנון 34,31.8937884,35.008143,מגורים,1261.5,D4256,3,valid,12000113,113,
702560149,מגדל הלבנון 22,31.8957456,35.0080968,מגורים,1294,D4114,4,valid,12000113,113,
702560155,ישעיהו הנביא 6,31.9129705,35.0023703,מגורים,836.25,D2462,4,valid,12000214,214,
702560157,שמעון 68,31.8889435,35.0056047,מגורים,1220.25,D7150,4,valid,12000311,311,
702560159,מגדל הלבנון 24,31.893727,35.007711,מגורים,1178.25,D4118,4,valid,12000113,113,
